who_is,https,js_len,host_len,www_count,shortened_url,https_count,http_count,-_count,=_count,special-Count,tld_length,if_org_or_gov,if_ali_u,if_google_u,if_ali_d,if_google_d,if_japan,if_aus,if_india,if_korea
1,0,49.0,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,1,0,0
1,1,129.0,30,1,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0
1,1,106.5,18,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,167.5,17,1,0,0,1,0,0,6,3,1,1,0,1,0,0,0,0,0
0,0,169.0,14,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,167.0,13,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,100.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,47.5,23,1,0,0,1,1,0,9,2,0,0,0,0,0,0,0,0,0
0,0,193.5,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,50.5,27,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,161.0,16,1,0,0,1,0,0,7,3,0,0,0,0,0,1,0,0,0
1,1,0.0,23,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,113.5,20,1,0,0,1,0,0,9,5,0,0,0,0,0,1,0,0,0
0,1,149.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,83.0,14,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,135.5,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,0.0,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,0.0,13,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,77.0,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,39.0,16,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,141.0,17,1,1,0,1,0,0,8,3,0,0,0,0,0,1,0,0,0
1,1,62.0,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,170.5,24,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,172.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,128.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,83.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,132.0,13,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,198.5,16,1,0,0,1,1,0,11,3,0,0,0,0,0,0,0,0,0
0,1,76.5,19,1,1,0,1,0,1,9,3,0,0,0,0,0,0,0,0,0
1,1,121.5,23,0,0,0,1,1,1,14,3,0,0,0,0,0,0,0,0,0
0,1,119.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,140.5,24,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,0.0,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,46.5,13,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,119.0,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,121.0,19,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,146.0,17,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
0,1,164.5,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,171.0,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,127.5,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,74.0,32,1,0,0,1,1,0,8,5,0,0,0,0,0,0,0,0,0
0,1,76.5,15,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,0.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,197.0,17,1,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,160.0,32,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,64.5,7,0,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,38.0,22,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,108.5,7,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
0,1,162.0,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,37.5,15,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,75.5,17,0,0,0,1,1,4,25,5,0,0,0,0,0,0,0,0,0
1,1,108.5,18,1,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,197.0,22,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,150.0,23,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,141.0,21,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,49.0,26,1,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
1,0,69.0,17,0,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,167.5,16,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0
1,0,41.5,35,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,165.0,20,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,152.0,15,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,124.5,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,94.0,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,116.5,22,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,113.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,125.5,17,1,0,0,1,0,0,10,3,0,0,0,0,0,1,0,0,0
1,1,169.0,12,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,1,64.0,17,1,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
1,1,84.5,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,133.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,95.5,28,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,128.0,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,142.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,179.5,18,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,96.0,28,1,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
0,1,0.0,19,1,0,0,1,3,0,11,3,0,0,0,0,0,0,0,0,0
0,1,90.0,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,130.0,27,1,0,0,1,1,0,8,3,1,0,0,0,0,0,0,0,0
1,0,0.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,78.5,11,1,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
0,1,50.0,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,52.0,14,1,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0
1,1,171.5,17,1,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,196.5,18,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,85.5,18,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,177.5,31,1,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0
1,1,86.5,21,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,76.0,13,1,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
1,0,155.0,18,1,0,0,1,0,0,7,3,0,1,0,1,0,0,0,0,0
0,0,101.0,20,1,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0
1,1,128.5,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,110.0,18,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,116.5,25,1,0,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0
1,1,37.5,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,0.0,22,1,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
1,1,123.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,74.0,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,69.5,18,0,0,0,1,0,0,8,3,0,1,0,0,0,0,0,0,0
1,1,141.5,14,1,0,0,1,2,0,12,3,1,0,0,0,0,0,0,0,0
1,1,131.5,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,112.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,149.5,12,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
0,1,105.5,12,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,35.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,47.0,21,1,0,0,1,0,1,9,3,0,0,0,0,0,0,0,0,0
1,1,48.0,19,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,46.5,20,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,137.5,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,183.5,17,1,1,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,101.0,28,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,197.5,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,84.0,13,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,163.0,23,0,1,0,1,0,0,6,12,0,0,0,0,0,0,0,0,0
1,0,163.0,22,0,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0
1,1,199.5,16,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,82.0,13,1,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0
1,0,58.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,170.0,13,1,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
1,1,178.0,17,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,146.5,16,1,0,0,1,1,0,9,3,0,0,0,0,0,0,0,0,0
0,1,128.0,18,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,120.0,26,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,85.0,17,1,0,0,1,0,1,10,5,0,0,0,0,0,0,0,0,0
1,1,89.5,16,1,0,0,1,0,0,13,3,0,0,0,0,0,0,0,0,0
1,1,86.5,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,142.5,15,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0
0,1,117.5,16,1,0,0,1,0,0,12,3,1,0,0,0,0,0,0,0,0
1,1,142.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,60.0,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,84.5,19,1,1,0,1,0,2,15,3,0,0,0,0,0,0,0,0,0
1,1,61.0,15,1,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
1,1,188.0,14,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,79.0,20,0,0,0,1,2,0,14,3,0,0,0,0,0,0,0,0,0
1,0,58.5,24,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,87.0,12,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,128.0,21,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,1,47.5,22,1,0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0
1,1,145.5,18,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,139.5,13,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,1,0
0,1,149.5,21,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,81.5,13,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,43.0,15,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,112.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,159.0,18,1,0,0,1,1,0,6,3,1,0,0,0,0,0,0,0,0
0,1,125.0,24,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
0,1,83.5,19,0,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
1,0,102.5,21,1,0,0,1,1,0,7,3,1,0,0,0,0,0,0,0,0
1,1,166.5,18,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,0,98.5,16,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
0,1,111.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,155.0,16,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,194.5,12,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,0,116.0,30,0,0,0,1,0,0,12,3,1,0,0,0,0,0,0,0,0
1,1,120.5,23,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,115.0,8,0,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,187.5,12,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,188.0,22,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,139.5,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,124.0,16,0,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,0,193.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,196.0,25,1,0,0,1,2,0,7,3,0,0,0,0,0,0,0,0,0
1,1,121.0,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,78.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,172.0,13,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,42.0,27,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,99.0,12,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,0,62.5,13,1,0,0,1,0,1,10,3,0,0,0,0,0,0,0,0,0
1,1,144.0,13,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,0,53.0,20,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,0.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,131.0,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,84.5,12,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,154.0,14,1,0,0,1,1,0,9,3,0,0,0,0,0,0,0,0,0
0,1,87.0,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,174.0,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,178.0,19,1,0,0,1,0,1,10,3,0,0,0,0,0,0,0,0,0
0,1,171.5,11,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,62.5,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,45.0,12,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,163.5,26,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,141.5,11,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,37.5,14,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,54.5,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,52.5,13,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,124.0,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,193.5,22,1,0,0,1,1,0,8,6,0,0,0,0,0,0,0,0,0
1,1,0.0,23,0,0,0,1,1,1,14,3,0,0,0,0,0,0,0,0,0
1,1,121.0,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,189.5,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,97.0,13,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,0,106.0,11,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,66.0,14,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,191.0,13,1,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0
1,1,82.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,140.5,19,1,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
1,1,0.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,116.5,23,1,0,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0
1,1,50.0,25,1,0,0,1,2,0,10,3,0,0,0,0,0,0,0,0,0
1,0,141.5,14,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,67.0,10,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,146.5,19,1,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0
1,0,65.0,30,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,69.0,15,1,1,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,0,111.0,13,1,0,0,1,0,0,13,6,0,0,0,0,0,0,1,0,0
1,1,166.0,24,1,0,0,1,1,0,11,6,0,0,0,0,0,0,0,0,0
1,0,72.5,14,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,0,174.0,26,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,95.5,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,62.0,13,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,107.0,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,143.0,13,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,155.0,22,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,80.0,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,194.5,28,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,0.0,17,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,1,114.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,83.5,27,1,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
1,1,182.5,21,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,119.5,10,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,0,119.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,59.5,18,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,180.0,22,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0
1,1,67.0,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,70.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,147.5,15,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,148.5,14,1,0,0,1,2,4,22,3,0,1,0,0,0,0,0,0,0
1,1,36.0,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,86.5,17,1,0,0,1,0,1,9,3,0,0,0,0,0,0,0,0,0
0,1,153.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,130.5,14,1,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0
1,0,0.0,20,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,185.5,17,1,1,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0
0,0,180.5,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,73.0,14,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
0,0,162.0,17,1,0,0,1,0,0,11,2,0,0,0,0,0,0,1,0,0
1,1,91.5,12,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,86.0,24,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,101.5,21,1,0,0,1,0,0,14,3,0,0,0,0,0,0,0,0,0
0,1,118.5,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,197.5,15,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,66.5,14,1,0,0,1,1,0,9,3,0,0,0,0,0,0,0,0,0
1,1,195.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,91.5,26,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,49.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,183.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,122.5,30,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,187.0,29,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,51.0,14,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,190.5,22,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,40.5,19,1,0,0,1,1,0,10,2,0,0,0,0,0,1,0,0,0
1,1,185.0,20,1,0,0,1,1,0,8,6,0,0,0,0,0,0,0,0,0
1,1,94.5,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,92.0,18,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,188.0,20,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,198.0,23,1,0,0,1,0,1,11,3,1,0,0,0,0,0,0,0,0
1,1,71.0,16,1,1,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,139.0,30,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,106.0,24,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,73.0,15,1,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,121.0,26,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,162.5,14,0,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0
1,1,89.5,22,1,0,0,1,0,0,9,3,0,0,0,0,0,0,1,0,0
0,1,161.5,13,2,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
1,1,88.0,16,0,0,0,1,0,0,10,3,1,0,0,0,0,0,0,0,0
1,1,196.0,12,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,160.0,18,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,170.5,16,0,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,135.5,11,1,0,0,1,1,0,12,3,1,0,0,0,0,0,0,0,0
1,1,166.0,13,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,165.0,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,161.0,15,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,99.5,16,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,150.0,11,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,0,134.0,22,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0
0,1,106.5,25,1,0,0,1,0,0,11,10,0,0,0,0,0,0,0,0,0
1,0,76.5,12,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,195.0,20,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,105.5,16,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0
1,0,0.0,31,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,74.0,26,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,176.5,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,31.5,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,69.0,18,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,160.0,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,198.0,18,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
0,1,71.0,13,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,87.0,22,1,0,0,1,1,0,6,3,1,0,0,0,0,0,0,0,0
1,0,143.0,24,1,0,0,1,2,0,7,3,0,0,0,0,0,0,0,0,0
1,1,69.5,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,144.0,11,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,109.0,12,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,59.0,21,1,0,0,1,0,0,6,3,1,0,0,0,0,1,0,0,0
1,1,82.0,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,106.5,14,0,0,0,1,0,0,9,3,0,0,0,0,0,0,1,0,0
1,1,110.5,12,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
1,1,80.5,16,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,199.5,13,1,1,0,1,1,0,8,3,0,0,0,0,0,0,0,0,0
0,1,0.0,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,45.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,0,70.0,12,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,42.0,14,1,0,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0
1,1,169.0,22,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,59.0,15,1,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
0,1,161.0,8,0,0,0,1,0,0,7,3,0,0,0,0,0,1,0,0,0
1,1,33.5,20,1,0,0,1,1,0,12,3,0,0,0,0,0,1,0,0,0
1,1,180.0,12,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,148.5,21,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,119.5,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,196.5,21,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
0,1,169.5,20,1,0,0,1,1,0,8,5,0,0,0,0,0,0,0,0,0
1,1,100.5,38,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,190.5,21,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,78.5,21,1,0,0,1,1,0,8,5,0,0,0,0,0,0,0,0,0
0,1,89.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,174.0,13,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
